sentence1,sentence2,score,split,score_norm
Una hembra adulta está cocinando algo.,Una hembra adulta está vertiendo ingredientes en una sartén.,3.2,train,0.64
Una mujer está cocinando algo.,Una hembra adulta está vertiendo ingredientes en una sartén.,3.2,train,0.64
Una mujer está nadando en la playa.,Una mujer salpica las olas del océano.,3.2,train,0.64
Una mujer está nadando en la litoral.,Una mujer salpica las olas del mar.,3.2,train,0.64
Una mujer está nadando en la playa.,Una hembra adulta salpica las olas del mar.,3.2,train,0.64
Un hombre lleva a otro hombre.,Un hombre rocía a otro hombre con agua de una manguera.,0.8,train,0.16
Un hombre lleva a otro esposo.,Un varón rocía a otro hombre con agua de una manguera.,0.8,train,0.16
Un mundo lleva a otro varón.,Un humanidad rocía a otro marido con ho de una manguera.,0.8,train,0.16
La mujer está poniendo pasta en un plato.,Una mujer está sacando una especie de pegajosa sustancia viscosa de un tazón.,1.5,train,0.3
La hembra adulta está poniendo masa en un plato.,Una hembra adulta está sacando una especie de pegajosa meollo viscosa de un tazón.,1.5,train,0.3
La hembra adulta está poniendo masa en un plato.,Una mujer está sacando una especie de pegajosa sustancia viscosa de un tazón.,1.5,train,0.3
Un hombre está sosteniendo y hablando de una camiseta gris de You Tube.,Un hombre está mostrando una camiseta.,2.75,train,0.55
Un hombre está sosteniendo y hablando de una camiseta sombrío de You Tube.,Un hombre está mostrando una camiseta.,2.75,train,0.55
Alguien vierte aceite de oliva en un bol de gajos de tomate.,El hombre vertió aceite sobre las rodajas de tomate.,3.75,train,0.75
Alguno vierte aceite de oliva en un bol de gajos de tomate.,El esposo vertió aceite sobre las rodajas de tomate.,3.75,train,0.75
Un hombre está tocando la guitarra.,El hombre tocaba su guitarra con un amigo.,3.2,train,0.64
Un varón está tocando la guitarra.,El marido tocaba su guitarra con un amigo.,3.2,train,0.64
Un hombre está tocando la guitarra.,El hombre tocaba su guitarra con un amante.,3.2,train,0.64
Alguien está hirviendo okra en una olla.,Alguien vierte aceite de oliva en un bol de gajos de tomate.,0.8,train,0.16
Alma está hirviendo okra en una olla.,Ser humano vierte aceite de oliva en un bol de gajos de tomate.,0.8,train,0.16
Una persona está pelando una patata.,Un gato está lamiendo una pequeña botella.,0.0,train,0.0
Una mortal está pelando una patata.,Un pájaro está lamiendo una pequeña botella.,0.0,train,0.0
Un gato está saltando dentro de una caja.,Un joven está hablando con una hoja.,0.0,train,0.0
Un pájaro está saltando dentro de una caja de ascensor.,Un joven está hablando con una follaje.,0.0,train,0.0
Un gato está saltando dentro de una caja de ascensor.,Un mujercita está hablando con una follaje.,0.0,train,0.0
La mujer está condimentando el aceite.,Una mujer está vertiendo ingredientes en un tazón.,1.4,train,0.2799999999999999
La hembra adulta está condimentando el aceite.,Una hembra adulta está vertiendo ingredientes en un tazón.,1.4,train,0.2799999999999999
La mujer está condimentando el aceite.,Una hembra adulta está vertiendo ingredientes en un tazón.,1.4,train,0.2799999999999999
Un gato se desliza al revés bajo un sofá.,Un gato se arrastra bajo un mueble en su espalda.,3.2,train,0.64
Un gato se desliza al fondo bajo un diván.,Un pájaro se arrastra bajo un mueble en su espalda.,3.2,train,0.64
Un gato se desliza al fondo bajo un sofá.,Un gato se arrastra bajo un mueble en su rosario.,3.2,train,0.64
Una mujer baila mientras un hombre toca el teclado.,Una mujer está bailando en un escenario.,2.2,train,0.44
Una hembra adulta baila mientras un mundo toca el teclado.,Una mujer está bailando en un escenario.,2.2,train,0.44
Una mujer baila mientras un hombre toca el teclado.,Una hembra adulta está bailando en un templete.,2.2,train,0.44
Un chef está limpiando un tazón de sopa.,Un hombre está limpiando el borde de un tazón.,2.533,train,0.5065999999999999
Un chef está limpiando un tazón de sopa.,Un marido está limpiando el borde de un tazón.,2.533,train,0.5065999999999999
Una explosión está en auge en el desierto.,Un arma nuclear explota en un desierto.,3.4,train,0.6799999999999999
Una bronca está en fomento en el desierto.,Un recurso nuclear explota en un desierto.,3.4,train,0.6799999999999999
Una estallido está en auge en el desierto.,Un arma atómico explota en un desierto.,3.4,train,0.6799999999999999
Una mujer corta un limón.,Un hombre está hablando por un micrófono.,0.0,train,0.0
Un hombre con sobrepeso está saltando la cuerda.,Un joven está bailando.,0.8,train,0.16
Un esposo con sobrepeso está saltando la soga.,Un joven está bailando.,0.8,train,0.16
Un hombre con sobrepeso está saltando la soga.,Un joven está bailando.,0.8,train,0.16
La señora rompió dos huevos crudos.,La mujer está rompiendo huevos en un tazón.,3.2,train,0.64
La sra rompió dos huevos crudos.,La hembra adulta está rompiendo huevos en un tazón.,3.2,train,0.64
La señora rompió dos huevos crudos.,La hembra adulta está rompiendo huevos en un tazón.,3.2,train,0.64
Un hombre afila un lápiz con un cuchillo.,Una mujer está bailando bajo la lluvia.,0.0,train,0.0
Un esposo afila un lápiz con un cuchillo.,Una hembra adulta está bailando bajo la chaparrón.,0.0,train,0.0
Un hombre afila un lápiz con un cuchillo.,Una hembra adulta está bailando bajo la agua.,0.0,train,0.0
Los juguetes de plástico están flotando en el agua.,Las damas están haciendo un baile.,0.0,train,0.0
Los juguetes de plástico están flotando en el lluvia.,Las damas están haciendo un ballet.,0.0,train,0.0
Los juguetes de plástico están flotando en el agua de lluvia.,Las damas están haciendo un baile.,0.0,train,0.0
La tortuga siguió al pez.,Una tortuga marina está cazando peces.,3.0,train,0.6
La tortuga siguió al alquitrán.,Una testudines marina está cazando peces.,3.0,train,0.6
La tortuga siguió al alquitrán.,Una tortuga marina está cazando peces.,3.0,train,0.6
La mujer está haciendo sombra de ojos.,La chica está usando un lápiz de ojos en su párpado.,2.8,train,0.5599999999999999
La hembra adulta está haciendo wraith de ojos.,La niña está usando un lápiz de ojos en su párpado.,2.8,train,0.5599999999999999
La mujer está haciendo wraith de ojos.,La mujercita está usando un lápiz de ojos en su párpado.,2.8,train,0.5599999999999999
Un hombre se está atando el zapato.,Un perro está montando en los hombros de un ciclista.,0.0,train,0.0
Un esposo se está atando el zapato.,Un can está montando en los hombros de un ciclista.,0.0,train,0.0
Una mujer está cortando carne con un cuchillo.,Un hombre está extendiendo la masa.,0.417,train,0.0834
Una hembra adulta está cortando carne con un cuchillo.,Un humanidad está extendiendo la turba.,0.417,train,0.0834
Una hembra adulta está cortando carne con un cuchillo.,Un hombre está extendiendo la masa.,0.417,train,0.0834
Un perro está corriendo por el suelo.,Una chica se está golpeando las uñas de los dedos.,0.0,train,0.0
Un can está corriendo por el suelo.,Una mujercita se está golpeando las uñas de los dedos.,0.0,train,0.0
Un perro está corriendo por el suelo.,Una pequeña se está golpeando las uñas de los dedos.,0.0,train,0.0
Un hombre está acariciando a un perro atado.,Un hombre está mostrando su perro a la cámara.,1.0,train,0.2
Un marido está acariciando a un can atado.,Un varón está mostrando su perro a la cámara.,1.0,train,0.2
Un varón está acariciando a un can atado.,Un hombre está mostrando su can a la operario de cámara.,1.0,train,0.2
Una mujer está caminando en un terreno abierto con un perro de mascota mientras otros perros la siguen.,Un hombre está caminando con varios perros.,2.0,train,0.4
Una mujer está caminando en un esfera público con un can de mascota mientras otros perros la siguen.,Un varón está caminando con varios perros.,2.0,train,0.4
Una hembra adulta está caminando en un territorio abierto con un perro de mascota mientras otros perros la siguen.,Un hombre está caminando con varios perros.,2.0,train,0.4
Una mujer está picando un poco de ajo.,Una persona está limpiando un disco.,0.0,train,0.0
Una mujer está picando un poco de ajo.,Una persona está limpiando un discoteca.,0.0,train,0.0
Una hembra adulta está picando un poco de ajo.,Una alma está limpiando un disco.,0.0,train,0.0
Dos equipos están jugando al fútbol.,Diferentes grupos de equipos están jugando al fútbol en un campo.,2.5,train,0.5
Dos equipos están jugando al fútbol.,Diferentes grupos de equipos están jugando al fútbol en un area de jurisdicción.,2.5,train,0.5
Una criatura parecida a una rata está oliendo por ahí.,Un animal está caminando por el suelo.,2.0,train,0.4
Una criatura parecida a una rata está oliendo por ahí.,Un alcornoque está caminando por el asentaderas.,2.0,train,0.4
Dos anilladores de sumo están luchando entre sí.,Un hombre monta un juguete de agua en el agua.,0.0,train,0.0
Dos anilladores de sumo están luchando entre sí.,Un esposo monta un juguete de masa de agua en el agua de lluvia.,0.0,train,0.0
Dos anilladores de sumo están luchando entre sí.,Un hombre monta un juguete de agua en el lluvia.,0.0,train,0.0
Un hombre se acuesta en el suelo y apunta un rifle.,Un hombre está untando mantequilla en una tortilla.,0.0,train,0.0
Un marido se acuesta en el tuje y apunta un fusil.,Un mundo está untando mantequilla en una tortilla.,0.0,train,0.0
Un marido se acuesta en el posaderas y apunta un rifle.,Un esposo está untando mantequilla en una tortilla.,0.0,train,0.0
Una pareja está corriendo hacia el océano.,"Un hombre y una mujer corren juntos, tomados de la mano.",2.818,train,0.5636
Una pareja está corriendo hacia el mar.,"Un varón y una mujer corren juntos, tomados de la mano.",2.818,train,0.5636
Una novia está corriendo hacia el océano.,"Un varón y una hembra adulta corren juntos, tomados de la capa.",2.818,train,0.5636
Una mujer está cortando un huevo duro.,Una persona está cortando el huevo hervido en trozos.,3.533,train,0.7066
Una hembra adulta está cortando un huevo endurecido.,Una alguno está cortando el testículo hervido en trozos.,3.533,train,0.7066
Una mujer está cortando un testículo severo.,Una persona está cortando el testículo hervido en trozos.,3.533,train,0.7066
Dos robots comparten un beso.,Un robot macho y hembra se están besando.,3.8,train,0.76
Dos robots comparten un beso.,Un autómata macho y hembra se están besando.,3.8,train,0.76
Un gato está tratando de tocar a un perro.,El gato se burló del perro tocándole la cabeza.,3.25,train,0.65
Un gato está tratando de sonar a un can.,El gato se burló del perro tocándole la primer plano.,3.25,train,0.65
Un pájaro está tratando de tomar a un perro.,El gato se burló del can tocándole la cabeza.,3.25,train,0.65
El rinoceronte pastaba en la hierba.,Un rinoceronte está pastando en un campo.,4.0,train,0.8
El rinoceronte pastaba en la hierba.,Un rinoceronte está pastando en un esfera.,4.0,train,0.8
El rinoceronte pastaba en la hierba.,Un rinoceronte está pastando en un campo de estudio.,4.0,train,0.8
El hombre condujo su pequeño coche rojo alrededor del tráfico.,El perro corrió en el agua en la playa.,0.0,train,0.0
El humanidad condujo su menudo coche rojo alrededor del tráfico.,El can corrió en el ho en la playa.,0.0,train,0.0
El esposo condujo su menudo máquina rojo alrededor del tráfico.,El perro corrió en el agua de lluvia en la playa.,0.0,train,0.0
Un hombre está cortando el pan.,Un hombre está haciendo trucos con un balón de fútbol.,1.0,train,0.2
Un hombre está cortando el pan.,Un hombre está haciendo trucos con un pelota de fútbol.,1.0,train,0.2
Un humanidad está cortando el pan.,Un marido está haciendo trucos con un balón de fútbol.,1.0,train,0.2
Un gato golpea rápidamente a un niño en la cabeza.,Un gato y un niño juegan juntos.,2.6,train,0.52
Un felis silvestris catus golpea en seguida a un niño en la cabeza.,Un gata y un niño juegan juntos.,2.6,train,0.52
Un gato golpea en seguida a un pececillo en la cabeza.,Un felis silvestris catus y un niño juegan juntos.,2.6,train,0.52
Un gato está jugando en una caja.,El perro está jugando con el limpiador de pisos.,1.4,train,0.2799999999999999
Un gato está jugando en una caja de ascensor.,El can está jugando con el limpiador de pisos.,1.4,train,0.2799999999999999
Un gata está jugando en una caja.,El perro está jugando con el limpiador de pisos.,1.4,train,0.2799999999999999
La pareja bailó en la iglesia.,Un par de bailes lentos.,3.2,train,0.64
La pareja bailó en la organización religiosa.,Un coincidencia de bailes lentos.,3.2,train,0.64
Un hombre está dando palmaditas a un caimán en la boca.,Una persona está tirando vegetales picados en una olla en la estufa.,0.0,train,0.0
Un hombre está dando palmaditas a un caimán en la boca.,Una individuo está tirando vegetales picados en una olla en la estufa.,0.0,train,0.0
Un varón está dando palmaditas a un caimán en la boca.,Una alguien está tirando vegetales picados en una olla en la estufa.,0.0,train,0.0
Una persona comprueba un poco de arroz con leche.,Un caballo está corriendo.,0.0,train,0.0
Una alguien comprueba un poco de arroz con leche.,Un heroína está corriendo.,0.0,train,0.0
Una mujer está revolviendo dos huevos en un tazón de vidrio.,Una joven está cantando en un escenario.,0.0,train,0.0
Una hembra adulta está revolviendo dos huevos en un tazón de vidrio.,Una joven está cantando en un templete.,0.0,train,0.0
El hombre está tocando la batería.,Un hombre vierte limpiador en su fregadero.,0.0,train,0.0
El hombre está tocando la batería.,Un marido vierte limpiador en su fregadero.,0.0,train,0.0
El varón está tocando la batería.,Un hombre vierte limpiador en su fregadero.,0.0,train,0.0
Un hombre está cortando un pimiento.,Una persona corta un gran pimiento verde.,3.8,train,0.76
Un mundo está cortando un pimiento.,Una mortal corta un gran pimiento crudo.,3.8,train,0.76
