sentence1,sentence2,score,split,score_norm
Una persona está removiendo arroz.,Una hembra adulta está rompiendo un testículo.,1.0,train,0.2
Un hombre pone un cuchillo en un vicio.,Un hombre está bailando.,0.25,train,0.05
Un esposo pone un cuchillo en un vicio.,Un hombre está bailando.,0.25,train,0.05
Un hombre pone un cuchillo en un vicio.,Un mundo está bailando.,0.25,train,0.05
Un chico toca el violín en el escenario.,Un chico está en el escenario tocando el violín.,4.25,train,0.85
Un chaval toca el violín en el escenario.,Un muchachuelo está en el templete tocando el violín.,4.25,train,0.85
Una mujer corta un pan rosado con un cuchillo.,Un hombre está tocando una guitarra.,0.118,train,0.0236
Una mujer corta un pan rosado con un cuchillo.,Un varón está tocando una guitarra.,0.118,train,0.0236
Una hembra adulta corta un pan rosado con un cuchillo.,Un varón está tocando una guitarra.,0.118,train,0.0236
Un hombre está añadiendo chuletas de cerdo a una sartén.,Una mujer está pelando una patata.,1.0,train,0.2
Un mundo está añadiendo chuletas de sus scrofa a una sartén.,Una hembra adulta está pelando una patata.,1.0,train,0.2
Un esposo está añadiendo chuletas de cerdo a una sartén.,Una hembra adulta está pelando una patata.,1.0,train,0.2
Los hombres están luchando entre ellos.,El hombre dibujó en el papel blanco.,0.4,train,0.08
Los hombres están luchando entre ellos.,El mundo dibujó en el papel blanco.,0.4,train,0.08
Un hombre está atrapando una pelota.,Un gato se está frotando contra un bebé.,0.0,train,0.0
Un marido está atrapando una pelota.,Un gato se está frotando contra un bebé.,0.0,train,0.0
Un humanidad está atrapando una pelota.,Un gata se está frotando contra un bebé.,0.0,train,0.0
Una chica está leyendo un periódico.,Un chef está pelando una patata.,0.0,train,0.0
Una mujercita está leyendo un periódico.,Un chef está pelando una patata.,0.0,train,0.0
Una señorita está leyendo un periódico.,Un chef está pelando una almeja.,0.0,train,0.0
Un loris lento muerde los dedos de una persona.,Un pequeño animal está masticando un dedo.,2.5,train,0.5
Un loris lento muerde los dedos de una humano.,Un escaso animal está masticando un casco.,2.5,train,0.5
Un loris lento muerde los dedos de una ser humano.,Un pequeño animal está masticando un dedo.,2.5,train,0.5
Un hombre está caminando por un sendero a través de la naturaleza.,Un hombre está pelando una cebolla.,0.75,train,0.15
Un varón está caminando por un sendero a través de la calaña.,Un esposo está pelando una cebolla.,0.75,train,0.15
Un varón está caminando por un camino a través de la índole.,Un hombre está pelando una cebolla.,0.75,train,0.15
El hombre tocaba su guitarra.,Un tipo está cantando mientras toca su guitarra.,3.0,train,0.6
El esposo tocaba su guitarra.,Un tipo está cantando mientras toca su guitarra.,3.0,train,0.6
Algunos hombres están patinando en la carretera.,Dos chicos están patinando.,2.6,train,0.52
Un hombre vierte líquido en una cacerola.,El chef vertió aceite en la sartén.,2.6,train,0.52
Un mundo vierte licuado en una cacerola.,El chef vertió aceite en la sartén.,2.6,train,0.52
Un chico está tocando el piano y cantando.,Un cerdo está agitando a un león.,0.0,train,0.0
Un chico está tocando el piano y cantando.,Un sus scrofa está agitando a un león.,0.0,train,0.0
Un chico está tocando el piano y cantando.,Un cerdo gruñón está agitando a un león.,0.0,train,0.0
Un gato y un hurón están jugando.,Un hurón y un gatito juegan juntos.,4.25,train,0.85
Un felis silvestris catus y un hurón están jugando.,Un hurón y un gatito juegan juntos.,4.25,train,0.85
Un pájaro y un hurón están jugando.,Un hurón y un gatito juegan juntos.,4.25,train,0.85
Un mono está caminando por el agua.,Un tipo está tocando la trompeta.,0.0,train,0.0
Un overol está caminando por el agua.,Un tipo está tocando la trompeta.,0.0,train,0.0
Un mono está caminando por el masa de agua.,Un tipo está tocando la trompeta.,0.0,train,0.0
Una mujer se está maquillando.,Una banda está cantando.,0.0,train,0.0
Una mujer se está maquillando.,Una pandilla está cantando.,0.0,train,0.0
Una mujer se está maquillando.,Una grupo está cantando.,0.0,train,0.0
Un perro está conduciendo un coche.,Un tipo está hablando por un micrófono.,0.0,train,0.0
Un can está conduciendo un coche.,Un tío está hablando por un micrófono.,0.0,train,0.0
El hombre cantó en el escenario en el micrófono.,Un hombre con traje está parado frente a un micrófono y cantando.,3.5,train,0.7
El hombre cantó en el escenario en el micrófono.,Un esposo con vestido está parado vanguardia a un micrófono y cantando.,3.5,train,0.7
El varón cantó en el tarima en el micrófono.,Un esposo con conjunto está parado frente a un micrófono y cantando.,3.5,train,0.7
Un coche retrocede en un espacio.,Un coche está dando marcha atrás.,2.4,train,0.48
Un vagón retrocede en un oportunidad.,Un coche está dando funcionamiento atrás.,2.4,train,0.48
Un automóvil retrocede en un espacio.,Un coche está dando marcha atrás.,2.4,train,0.48
Un hombre está sosteniendo una rana.,Un hombre está vaciando un contenedor de plástico.,0.6,train,0.12
Un hombre está sosteniendo una género rana.,Un marido está vaciando un contenedor de plástico.,0.6,train,0.12
Un hombre está sosteniendo una género rana.,Un mundo está vaciando un contenedor de plástico.,0.6,train,0.12
Un hombre está viajando en un barco.,Una mujer está cortando una zanahoria con un cuchillo.,0.0,train,0.0
Un esposo está viajando en un embarcación.,Una mujer está cortando una zanahoria con un cuchillo.,0.0,train,0.0
Un hombre está viajando en un buque.,Una mujer está cortando una zanahoria con un cuchillo.,0.0,train,0.0
El hombre iba en su motocicleta por la autopista.,Una persona está conduciendo una motocicleta en una carretera.,3.75,train,0.75
El hombre iba en su motocicleta por la carretera.,Una individuo está conduciendo una motocicleta en una carretera.,3.75,train,0.75
El humanidad iba en su motocicleta por la autopista.,Una alguien está conduciendo una motocicleta en una autopista.,3.75,train,0.75
Un hombre está cortando una cebolla en cubitos.,El hombre está tocando la guitarra.,0.4,train,0.08
Un hombre está cortando una cebolla en cubitos.,El esposo está tocando la guitarra.,0.4,train,0.08
Un hombre actúa en un escenario.,Un hombre destripa un pez.,0.4,train,0.08
Un hombre actúa en un escenario.,Un hombre destripa un alquitrán.,0.4,train,0.08
Un mundo actúa en un escenario.,Un hombre destripa un pisces.,0.4,train,0.08
Las mujeres se están sentando.,Dos mujeres están sentadas cerca una de la otra y hablan.,2.6,train,0.52
Un hombre saca un par de revueltos de tostadora de un paquete de plástico.,Un hombre saca comida de una bolsa.,1.75,train,0.35
Un varón saca un pareja de revueltos de tostadora de un lío de plástico.,Un hombre saca nutriente de una cantidad.,1.75,train,0.35
Un hombre saca un par de revueltos de tostadora de un paquete de plástico.,Un mundo saca comida de una saco.,1.75,train,0.35
Una mujer está bailando junto al fuego.,Un hombre ata una soga.,0.0,train,0.0
Una hembra adulta está bailando junto al fuego.,Un hombre ata una maroma.,0.0,train,0.0
Una mujer está bailando junto al hogar.,Un humanidad ata una cuerda.,0.0,train,0.0
Un hombre está meditando.,El hombre está montando el caballo.,0.75,train,0.15
Un mundo está meditando.,El hombre está montando el caballería.,0.75,train,0.15
Un hombre está meditando.,El humanidad está montando el caballería montada.,0.75,train,0.15
Un chico está cortando papel.,Un hombre está cargando un rifle.,0.0,train,0.0
Un crío está cortando papel.,Un mundo está cargando un fusil.,0.0,train,0.0
El hombre habló por teléfono.,Las chicas están caminando por el escenario.,0.0,train,0.0
El humanidad habló por teléfono.,Las chicas están caminando por el escenario.,0.0,train,0.0
El marido habló por número.,Las chicas están caminando por el escenario.,0.0,train,0.0
Un hombre está tocando la guitarra y cantando.,Un hombre está abriendo un paquete que contiene auriculares.,0.8,train,0.16
Un hombre está tocando la guitarra y cantando.,Un mundo está abriendo un bulto que contiene auriculares.,0.8,train,0.16
Un esposo está tocando la guitarra y cantando.,Un humanidad está abriendo un paquete que contiene auriculares.,0.8,train,0.16
el jugador de fútbol pateó el balón de lado a lado entre sus piernas.,Una persona está pateando un balón de fútbol entre sus pies.,3.4,train,0.6799999999999999
el apostador de fútbol pateó el balón de lado a lado entre sus piernas.,Una persona está pateando un balón de fútbol entre sus pies.,3.4,train,0.6799999999999999
el jugador de fútbol pateó el balón de lado a lado entre sus piernas.,Una persona está pateando un pelota de fútbol entre sus pies.,3.4,train,0.6799999999999999
Un animal está caminando.,Una mujer se está maquillando los ojos.,0.0,train,0.0
Un fauna está caminando.,Una hembra adulta se está maquillando los ojos.,0.0,train,0.0
Un tonto está caminando.,Una mujer se está maquillando los ojos.,0.0,train,0.0
Alguien está rascando la barriga de un animal.,Una mujer está acariciando un lémur.,2.0,train,0.4
Mortal está rascando la tripa de un alcornoque.,Una mujer está acariciando un lémur.,2.0,train,0.4
Un hombre está levantando pesos pesados.,Un ualabí está lamiendo la mano de una mujer.,0.25,train,0.05
Un hombre está levantando pesos pesados.,Un ualabí está lamiendo la zarpa de una mujer.,0.25,train,0.05
Un niño está jugando con un juguete.,Un niño juega un juego de mano.,3.0,train,0.6
Un hijo está jugando con un juguete.,Un alevín juega un juego de zarpa.,3.0,train,0.6
Un niño está jugando con un juguete.,Un menor de edad juega un conjunto de palma.,3.0,train,0.6
Un hombre se zambulle en un acantilado.,Un hombre está montando una motocicleta.,0.667,train,0.1334
Un humanidad se zambulle en un acantilado.,Un hombre está montando una motocicleta.,0.667,train,0.1334
Un hombre está saliendo al agua.,Un hombre se levanta de un pantano.,3.2,train,0.64
Un hombre está saliendo al masa de agua.,Un varón se levanta de un pantano.,3.2,train,0.64
Un hombre y una mujer bailan.,Un hombre está acariciando a un perro.,0.333,train,0.0666
Un hombre y una mujer bailan.,Un hombre está acariciando a un can.,0.333,train,0.0666
Un humanidad y una hembra adulta bailan.,Un hombre está acariciando a un can.,0.333,train,0.0666
Un hombre está barriendo el suelo de una casa con una escoba larga.,El hombre barrió la sala de estar vacía.,3.333,train,0.6666000000000001
Un varón está barriendo el suelo de una casa con una escoba larga.,El mundo barrió la aposento de estar vacía.,3.333,train,0.6666000000000001
Un hombre está barriendo el ancas de una casa con una escoba larga.,El marido barrió la cuarto de estar vacía.,3.333,train,0.6666000000000001
Un grupo de parejas está bailando.,Los hombres y las mujeres están bailando lentamente.,3.333,train,0.6666000000000001
Un conjunto de parejas está bailando.,Los hombres y las mujeres están bailando sin vivacidad.,3.333,train,0.6666000000000001
Un grupo de parejas está bailando.,Los hombres y las mujeres están bailando sin vivacidad.,3.333,train,0.6666000000000001
Un hombre está escalando un pez.,Un hombre vierte un poco de aceite de cocina en una olla.,1.0,train,0.2
Un mundo está escalando un alquitrán.,Un esposo vierte un poco de aceite de cocina en una olla.,1.0,train,0.2
Un hombre está escalando un pisces.,Un esposo vierte un poco de aceite de cocina en una olla.,1.0,train,0.2
El hombre preparó su cámara para tomar fotos de la puesta de sol en la playa.,Un hombre está tomando fotos de un lago.,2.2,train,0.44
El hombre preparó su fotógrafo para tomar fotos de la puesta de sol en la playa.,Un hombre está tomando fotos de un lago.,2.2,train,0.44
El hombre preparó su cámara para apropiarse fotos de la puesta de sol en la playa.,Un hombre está tomando fotos de un lago.,2.2,train,0.44
Alguien está sosteniendo y acariciando un tigre bebé.,Alguien está enjuagando un gran filete de carne en el fregadero de la cocina.,0.4,train,0.08
Alma está sosteniendo y acariciando un tigre bebé.,Humano está enjuagando un gran lemnisco de carne en el fregadero de la arte culinario.,0.4,train,0.08
Persona está sosteniendo y acariciando un tigre bebé.,Alguno está enjuagando un gran lemnisco de carne en el pila de la cocina.,0.4,train,0.08
El hombre está tocando la guitarra.,El gato se limpió la cara con su pata.,0.0,train,0.0
El hombre está tocando la guitarra.,El gato se limpió la cara con su pie.,0.0,train,0.0
El hombre hizo flexiones en una pared.,El hombre probó la comida.,0.25,train,0.05
El humanidad hizo flexiones en una pared.,El humanidad probó la nutrición.,0.25,train,0.05
Una mujer corta un vegetal.,Una mujer está cortando una planta de huevo.,2.25,train,0.45
Una hembra adulta corta un vegetal.,Una hembra adulta está cortando una fabrica de testículo.,2.25,train,0.45
Una hembra adulta corta un vegetal.,Una mujer está cortando una plantae de huevo.,2.25,train,0.45
Una persona rompe un huevo en un pequeño tazón.,Un hombre rompe un huevo.,2.6,train,0.52
Una humano rompe un huevo en un escaso tazón.,Un hombre rompe un testículo.,2.6,train,0.52
Una alma rompe un testículo en un pequeño tazón.,Un mundo rompe un huevo.,2.6,train,0.52
Un hombre está tocando el teclado.,Un hombre está montando un toro mecánico.,1.2,train,0.24
Un perro está corriendo alrededor de un patio.,Un perro de mascota negro corre por el jardín de una casa.,3.2,train,0.64
Un can está corriendo alrededor de un patio.,Un can de mascota negro corre por el jardín de una casa.,3.2,train,0.64
Un can está corriendo alrededor de un patio.,Un can de mascota oscuro corre por el jardín de una casa.,3.2,train,0.64
